"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.75,0.77,4,192,4,0,1,0,"sales",1
0.76,0.79,4,245,2,1,1,0,"sales",1
0.61,0.6,3,169,2,0,0,0,"sales",2
0.67,0.64,3,188,4,0,1,0,"sales",2
0.98,0.64,3,263,2,0,1,0,"sales",2
0.69,0.61,5,224,3,1,1,0,"sales",2
0.94,0.66,3,218,3,0,0,0,"accounting",2
0.78,0.98,3,102,3,0,1,0,"accounting",2
0.73,0.65,4,181,3,1,1,0,"accounting",2
0.76,0.81,4,270,2,0,1,0,"hr",3
1.01,0.87,4,169,3,1,1,0,"technical",2
0.5,0.9,3,150,2,0,0,0,"technical",2
0.62,0.88,3,245,3,0,1,0,"technical",1
0.24,0.86,4,243,4,0,1,0,"technical",1
0.42,0.46,3,185,2,0,1,0,"technical",1
0.38,0.64,2,140,2,1,0,0,"support",2
0.61,0.95,3,265,3,0,0,0,"support",2
0.58,0.39,4,132,5,0,0,0,"support",2
0.55,0.78,5,257,3,0,1,0,"support",2
0.74,0.75,2,255,3,1,0,0,"support",2
0.66,0.8,5,229,2,0,1,0,"support",2
0.98,0.47,4,269,4,0,1,0,"support",2
0.76,0.94,2,151,3,0,1,0,"technical",2
0.83,0.62,4,246,3,0,1,0,"technical",2
0.98,0.57,4,235,3,0,1,0,"IT",2
0.78,0.81,4,229,2,1,1,0,"IT",2
0.75,0.98,3,197,3,1,1,0,"IT",2
0.88,0.61,3,167,3,0,1,0,"product_mng",2
0.27,0.92,4,146,4,0,0,0,"product_mng",2
0.81,0.89,3,238,2,0,0,0,"RandD",3
0.79,0.72,4,230,3,0,0,0,"RandD",3
0.58,0.8,3,248,2,1,1,0,"accounting",3
0.94,0.51,3,147,4,1,1,0,"support",3
0.6,0.8,3,267,3,0,0,0,"management",3
0.73,0.68,3,224,3,1,1,0,"sales",1
0.33,0.69,3,155,2,1,1,0,"sales",1
0.54,0.5,3,127,3,1,1,0,"sales",1
0.74,0.85,5,173,3,0,1,0,"sales",1
0.67,0.65,3,165,3,0,0,0,"sales",1
0.7,0.64,6,272,3,0,1,0,"sales",1
0.86,0.92,5,156,3,0,1,0,"sales",1
0.95,0.94,3,154,2,0,1,0,"sales",1
0.22,0.89,6,152,3,0,1,0,"sales",1
0.89,0.49,4,147,3,0,1,0,"sales",1
0.74,0.62,3,172,3,0,0,0,"sales",1
0.79,0.54,4,214,2,0,1,0,"sales",2
0.88,0.77,3,156,3,0,1,0,"sales",2
0.87,0.87,3,234,2,0,1,0,"sales",2
0.82,0.91,5,160,4,0,0,0,"accounting",2
1,0.48,3,173,2,0,1,0,"accounting",2
0.62,0.59,4,141,2,0,1,0,"hr",2
0.91,0.6,3,235,6,0,1,0,"hr",2
0.68,0.56,4,211,3,0,1,0,"hr",3
0.45,0.84,2,108,5,1,0,0,"technical",3
0.71,0.68,3,204,3,1,1,0,"technical",3
0.73,0.89,4,181,2,1,0,0,"technical",1
0.68,0.53,4,250,2,0,1,0,"technical",1
0.62,0.47,4,164,3,0,0,0,"support",1
0.97,0.93,4,155,3,0,1,0,"support",2
1.01,0.75,5,223,2,0,1,0,"support",2
0.75,0.64,3,160,3,0,1,0,"support",2
0.77,0.68,4,268,2,1,0,0,"support",2
0.76,0.93,3,156,2,0,1,0,"support",2
0.85,0.56,4,136,3,1,0,0,"support",2
0.55,0.43,3,189,2,0,1,0,"technical",2
0.46,0.71,5,152,6,0,1,0,"IT",2
0.6,0.84,4,268,6,0,1,0,"IT",2
0.84,0.94,4,146,3,0,1,0,"IT",2
0.66,0.83,3,232,4,0,1,0,"IT",2
0.93,0.64,3,261,3,0,1,0,"product_mng",2
0.82,0.76,3,101,2,0,1,0,"product_mng",2
0.32,0.41,3,157,4,0,1,0,"IT",2
0.73,0.81,5,261,4,0,1,0,"RandD",3
0.69,0.62,4,204,2,1,1,0,"RandD",1
0.19,0.84,2,215,2,1,1,0,"RandD",2
0.75,0.78,3,219,3,0,0,0,"marketing",2
0.55,0.54,4,225,2,0,0,0,"marketing",2
0.94,0.89,3,167,3,0,0,0,"marketing",2
0.99,0.51,5,219,4,0,1,0,"sales",1
0.58,0.75,3,256,3,0,1,0,"sales",1
0.96,0.61,4,233,2,1,0,0,"sales",1
0.96,0.84,4,164,4,1,1,0,"sales",1
0.57,0.46,3,152,2,1,1,0,"sales",1
0.17,0.97,3,154,2,0,1,0,"sales",3
0.66,0.87,4,192,2,1,1,0,"sales",3
0.79,0.7,5,228,2,0,1,0,"sales",3
0.76,0.9,3,169,3,0,1,0,"sales",3
0.42,0.72,5,253,2,0,1,0,"accounting",2
0.57,0.78,3,232,2,0,0,0,"accounting",3
0.59,0.54,4,195,2,0,0,0,"hr",2
0.69,0.67,4,198,3,1,1,0,"hr",2
0.64,0.79,2,218,3,0,1,0,"hr",3
0.73,0.69,5,269,3,0,0,0,"technical",1
0.56,0.66,4,214,3,0,0,0,"technical",2
0.93,0.92,4,231,3,0,1,0,"technical",2
0.88,0.53,4,233,2,0,1,0,"technical",1
0.83,0.55,3,220,4,1,1,0,"support",1
0.4,0.69,3,117,3,0,1,0,"support",1
0.83,0.88,3,179,3,0,1,0,"support",1
0.58,0.61,3,201,2,1,0,0,"support",3
0.68,0.68,3,141,4,0,1,0,"support",1
0.2,0.86,6,226,3,0,1,0,"technical",3
0.53,0.58,2,177,3,1,1,0,"IT",2
0.98,0.85,3,208,2,0,1,0,"IT",3
0.72,0.91,3,233,3,0,1,0,"IT",2
0.77,0.55,4,172,3,1,0,0,"product_mng",3
0.71,0.57,3,136,3,1,0,0,"product_mng",2
0.71,0.53,3,213,3,1,1,0,"product_mng",2
0.52,0.46,4,247,3,1,0,0,"RandD",2
0.66,0.6,3,183,3,0,0,0,"RandD",2
0.77,0.96,5,200,3,0,0,0,"sales",2
0.73,0.85,5,177,2,0,1,0,"accounting",2
0.31,0.36,5,139,4,0,1,0,"support",2
0.42,0.54,6,228,5,1,0,0,"technical",2
0.65,0.61,3,230,2,0,1,0,"management",2
0.82,0.52,5,212,4,0,1,0,"marketing",2
0.32,0.68,3,124,4,1,1,0,"marketing",2
0.71,0.53,4,219,4,0,0,0,"sales",3
0.93,0.49,4,214,2,0,1,0,"sales",1
0.63,0.75,4,229,2,1,1,0,"sales",1
0.86,0.84,3,165,3,1,1,0,"sales",1
0.86,0.71,5,136,3,0,1,0,"sales",1
0.97,0.69,4,151,2,0,1,0,"sales",1
0.84,0.74,5,215,2,0,1,0,"sales",1
0.79,0.63,3,220,3,0,1,0,"sales",1
0.29,0.45,6,182,4,0,1,0,"sales",1
0.81,0.85,3,190,3,0,1,0,"sales",1
0.29,0.67,2,168,5,0,1,0,"accounting",2
0.82,0.69,4,271,3,0,1,0,"hr",2
0.99,0.59,3,271,2,0,1,0,"hr",2
0.66,0.98,5,244,2,0,1,0,"hr",2
0.79,0.79,3,225,3,1,1,0,"technical",2
0.87,0.71,3,146,5,0,1,0,"technical",3
0.72,0.75,3,233,3,0,1,0,"technical",1
0.65,0.67,4,165,4,1,1,0,"technical",2
0.53,0.63,3,215,2,0,1,0,"technical",1
0.91,0.87,2,160,4,0,1,0,"support",1
0.82,0.81,2,192,3,0,1,0,"support",1
0.72,0.87,5,201,2,1,1,0,"support",1
0.71,0.78,4,186,3,1,1,0,"support",1
0.73,0.88,4,216,3,1,0,0,"support",1
0.74,0.74,4,142,2,0,1,0,"support",1
0.52,0.49,4,133,3,1,0,0,"support",1
0.86,0.46,3,246,4,0,1,0,"technical",1
0.25,0.62,3,193,2,1,0,0,"technical",1
0.7,0.5,2,234,4,0,0,0,"management",1
0.57,0.82,3,132,3,1,1,0,"IT",1
0.57,0.51,4,183,3,0,1,0,"IT",1
0.67,0.59,4,191,4,0,1,0,"IT",1
0.86,0.52,4,214,3,1,1,0,"product_mng",2
0.91,0.65,5,141,2,0,1,0,"product_mng",2
0.93,0.83,5,162,2,0,0,0,"product_mng",2
0.47,0.59,3,181,3,0,0,0,"product_mng",2
0.95,0.67,4,149,6,0,1,0,"RandD",2
0.75,0.65,3,159,4,1,0,0,"RandD",2
0.66,0.48,4,230,3,1,1,0,"RandD",2
1.01,0.64,3,199,3,0,1,0,"RandD",2
0.61,0.63,4,248,4,0,1,0,"marketing",3
0.88,0.8,3,153,3,0,1,0,"sales",1
0.7,0.93,4,241,4,0,1,0,"accounting",2
0.62,0.93,4,258,3,1,1,0,"support",2
0.88,0.74,5,172,5,0,1,0,"technical",2
0.6,0.66,3,149,2,0,1,0,"management",2
0.98,0.79,5,120,3,1,0,0,"marketing",1
0.76,0.76,5,150,3,1,1,0,"sales",1
1.01,0.97,5,141,3,1,1,0,"sales",1
0.28,0.95,3,158,3,1,1,0,"sales",1
0.71,0.98,4,167,2,0,1,0,"sales",1
0.67,0.93,4,194,4,0,1,0,"accounting",2
0.61,0.61,4,159,3,0,1,0,"technical",2
0.61,0.95,4,234,2,1,1,0,"technical",2
0.73,0.89,5,139,3,0,1,0,"technical",2
0.92,0.5,3,164,3,1,1,0,"technical",3
0.2,0.59,3,241,5,0,0,0,"technical",1
0.89,0.71,5,259,2,0,0,0,"technical",2
0.62,0.71,3,159,3,0,0,0,"technical",2
0.67,0.73,3,199,3,0,1,0,"support",1
0.93,0.58,4,252,3,0,1,0,"support",1
0.77,0.35,2,171,4,0,1,0,"support",1
1,0.51,4,247,3,1,1,0,"support",1
0.55,0.9,4,150,2,0,1,0,"support",1
1.02,0.84,4,206,2,0,1,0,"support",1
0.79,0.42,4,192,4,0,0,0,"technical",1
0.72,0.94,5,164,3,0,0,0,"technical",1
0.62,0.67,3,186,3,1,1,0,"technical",1
0.79,0.68,4,193,4,1,1,0,"IT",1
0.47,0.53,3,170,3,1,0,0,"IT",1
0.57,0.89,3,151,3,1,1,0,"product_mng",2
0.53,0.53,3,188,2,0,1,0,"product_mng",2
0.91,0.72,4,201,3,0,1,0,"IT",2
0.89,0.65,5,200,3,1,0,0,"RandD",2
0.21,0.77,4,217,4,1,1,0,"RandD",2
0.61,0.68,5,151,4,0,1,0,"marketing",2
0.97,0.81,5,148,3,0,0,0,"accounting",1
0.23,0.95,6,224,5,0,1,0,"support",2
0.76,0.73,2,243,5,0,0,0,"technical",2
1.02,0.59,3,254,3,1,1,0,"marketing",2
0.7,0.64,3,237,3,0,1,0,"marketing",1
0.52,0.65,4,185,2,1,1,0,"sales",1
0.94,0.87,4,260,3,1,1,0,"sales",1
0.73,0.76,4,254,4,0,1,0,"sales",1
0.62,0.55,5,257,2,1,1,0,"sales",1
0.62,0.91,3,265,3,0,0,0,"sales",1
0.45,0.73,3,163,2,1,0,0,"sales",1
0.56,0.73,4,201,2,0,0,0,"sales",1
0.66,0.33,6,177,2,1,1,0,"sales",2
0.64,0.95,4,153,3,0,0,0,"accounting",2
0.7,0.8,4,246,4,1,1,0,"accounting",2
0.49,0.93,4,258,3,0,1,0,"hr",2
0.7,0.53,3,132,3,1,1,0,"hr",2
0.19,0.92,3,178,4,0,1,0,"hr",2
0.37,0.83,4,123,4,0,0,0,"hr",2
0.61,0.71,5,162,3,1,1,0,"technical",2
0.53,0.69,5,210,5,0,1,0,"technical",2
0.59,0.96,3,220,3,0,1,0,"technical",1
0.77,0.69,4,133,2,1,1,0,"technical",2
0.83,0.77,3,221,3,0,0,0,"technical",1
0.69,0.9,4,229,2,0,1,0,"technical",1
0.84,0.76,4,159,3,0,1,0,"support",1
0.17,0.66,5,253,5,1,1,0,"support",1
0.69,0.97,4,263,2,0,1,0,"support",1
0.86,0.67,4,155,2,1,0,0,"support",1
1.03,0.47,3,106,4,0,1,0,"support",1
0.72,0.63,3,183,4,1,0,0,"support",1
0.29,0.95,3,129,2,0,1,0,"support",1
0.38,0.39,3,157,2,1,1,0,"support",1
0.15,0.56,3,241,2,0,1,0,"technical",1
0.94,0.91,4,184,3,1,1,0,"technical",1
0.63,0.65,4,144,3,1,1,0,"technical",1
0.61,0.71,4,205,4,1,0,0,"IT",1
0.62,0.67,3,146,3,1,1,0,"product_mng",2
0.81,0.78,4,175,3,0,0,0,"product_mng",2
0.92,0.71,4,166,4,1,0,0,"RandD",2
0.37,0.97,4,184,3,0,1,0,"RandD",2
0.32,0.75,3,164,6,1,1,0,"RandD",2
0.96,0.56,4,222,2,0,0,0,"RandD",2
0.7,0.79,3,221,4,1,1,0,"accounting",2
0.18,0.87,3,219,6,0,1,0,"marketing",1
0.9,0.65,4,161,4,0,1,0,"marketing",1
0.66,0.54,4,274,5,0,1,0,"sales",1
0.75,0.52,3,226,2,0,1,0,"sales",1
0.87,0.34,6,256,5,1,1,0,"sales",1
0.66,0.86,3,177,3,0,1,0,"sales",1
0.52,0.52,4,173,2,0,0,0,"sales",1
0.67,0.78,5,179,2,1,0,0,"sales",1
0.81,0.48,5,242,3,0,1,0,"sales",1
0.63,0.48,2,194,4,1,1,0,"sales",1
0.56,0.73,3,232,3,1,1,0,"sales",1
0.82,0.95,4,204,3,0,0,0,"sales",2
0.27,0.52,4,226,4,0,0,0,"accounting",2
0.65,0.72,4,155,3,1,1,0,"hr",2
0.52,0.97,3,221,2,0,1,0,"technical",2
0.99,0.81,4,132,6,0,0,0,"technical",3
0.87,0.55,4,234,3,0,1,0,"technical",2
0.65,0.73,3,149,2,0,1,0,"technical",2
0.82,0.65,4,152,3,0,1,0,"technical",2
0.56,0.81,4,249,3,1,1,0,"technical",1
0.2,0.46,6,270,5,0,1,0,"technical",1
0.6,0.75,3,200,2,1,0,0,"support",1
0.68,0.8,4,207,2,1,1,0,"support",1
1.02,0.9,3,220,3,0,1,0,"support",1
0.48,0.67,4,177,2,0,0,0,"support",1
0.53,0.83,4,272,2,0,0,0,"support",2
0.7,0.71,3,244,3,0,1,0,"support",2
1.03,0.91,5,182,3,1,1,0,"support",2
0.53,0.78,3,254,2,0,0,0,"IT",2
0.58,0.56,4,249,3,0,1,0,"IT",2
0.87,0.46,4,269,2,0,1,0,"IT",2
0.91,0.96,3,160,2,0,1,0,"product_mng",2
0.55,0.53,4,243,2,0,1,0,"RandD",2
0.69,0.6,4,250,2,0,1,0,"RandD",2
0.99,0.48,4,148,3,0,1,0,"RandD",2
0.89,0.93,3,192,3,0,1,0,"marketing",3
0.68,0.55,3,137,4,0,1,0,"sales",3
0.64,0.95,3,199,3,0,1,0,"accounting",3
0.5,0.6,6,166,5,0,1,0,"marketing",3
0.84,0.56,3,243,4,0,1,0,"marketing",3
1.01,0.78,2,201,2,0,1,0,"sales",3
0.55,0.78,5,234,3,0,1,0,"sales",3
0.98,0.95,3,216,3,0,0,0,"sales",1
0.97,0.85,3,229,3,0,1,0,"sales",1
0.9,0.67,4,180,3,0,1,0,"sales",1
0.68,0.78,4,164,4,0,1,0,"sales",1
0.57,0.65,2,129,3,0,1,0,"sales",1
0.89,0.94,2,258,2,1,1,0,"sales",1
0.65,0.6,4,131,2,1,1,0,"sales",2
0.61,0.74,3,151,2,0,0,0,"accounting",2
0.81,0.7,4,219,3,1,1,0,"hr",2
0.78,0.48,4,98,4,1,0,0,"hr",2
0.77,0.65,5,140,3,0,1,0,"hr",2
0.93,0.97,3,259,3,0,0,0,"technical",2
0.76,0.69,5,215,6,1,1,0,"technical",2
0.88,0.55,4,258,3,1,0,0,"technical",2
0.71,0.89,4,162,3,0,1,0,"technical",2
0.67,0.91,5,193,2,1,1,0,"technical",3
0.66,0.83,2,242,3,0,1,0,"technical",3
0.13,0.92,5,244,6,0,1,0,"technical",3
0.46,0.88,5,282,5,0,0,0,"support",1
0.75,0.79,4,134,2,1,1,0,"support",1
0.72,0.5,3,170,3,1,0,0,"support",1
0.87,0.74,5,215,2,1,1,0,"support",1
0.56,0.84,3,150,3,0,1,0,"support",1
0.98,0.56,3,163,3,0,1,0,"technical",2
0.22,0.91,3,105,4,0,1,0,"technical",2
0.52,0.57,4,223,3,0,0,0,"IT",2
0.72,0.67,5,160,3,0,1,0,"IT",2
0.27,0.72,5,282,3,0,0,0,"IT",2
0.99,0.68,5,184,2,0,1,0,"product_mng",2
0.4,0.46,2,285,5,0,1,0,"IT",2
0.65,0.64,6,152,3,0,1,0,"RandD",2
1.01,0.44,3,157,3,1,1,0,"marketing",2
0.53,0.56,4,165,2,0,0,0,"sales",3
0.52,0.69,3,255,2,0,1,0,"accounting",1
0.16,0.63,4,189,4,0,0,0,"support",2
0.6,0.66,3,102,6,0,1,0,"technical",2
0.54,0.92,4,247,2,0,0,0,"management",2
1.02,0.67,3,206,2,0,0,0,"marketing",2
0.59,0.38,5,263,4,0,0,0,"marketing",2
0.99,0.82,4,272,4,0,1,0,"sales",2
0.9,0.51,6,216,6,0,0,0,"sales",2
0.21,0.58,3,140,4,0,0,0,"sales",1
0.27,0.75,5,178,5,0,0,0,"sales",1
0.23,0.8,3,269,5,0,0,0,"sales",1
0.66,0.53,3,160,3,1,0,0,"sales",1
0.92,0.66,4,258,2,0,0,0,"sales",1
0.9,0.8,4,251,3,0,1,0,"sales",3
0.9,0.76,3,170,2,0,1,0,"sales",1
1.01,0.85,4,152,2,0,1,0,"sales",3
0.86,0.66,4,273,2,0,1,0,"sales",1
0.68,0.75,3,233,2,0,0,0,"sales",3
0.98,0.62,3,262,3,0,1,0,"sales",1
0.77,0.92,3,132,3,1,1,0,"accounting",2
0.16,0.7,4,143,5,1,1,0,"hr",2
0.85,0.9,3,187,3,0,1,0,"hr",2
0.91,0.63,4,224,2,0,0,0,"hr",3
0.88,0.49,3,153,4,1,1,0,"technical",2
0.65,0.68,5,270,3,1,1,0,"technical",3
0.61,0.94,3,202,2,1,0,0,"technical",2
0.55,0.43,2,145,3,0,1,0,"technical",1
0.77,0.62,4,147,5,1,1,0,"technical",2
0.52,0.47,3,190,2,1,1,0,"technical",2
0.94,0.95,4,183,3,1,1,0,"support",1
0.55,0.46,6,141,5,0,1,0,"support",1
0.98,0.74,3,260,2,1,1,0,"support",1
0.12,0.64,6,137,5,0,0,0,"support",1
0.95,0.51,2,261,4,0,1,0,"support",1
0.79,0.93,2,156,4,0,1,0,"support",3
0.81,0.64,4,214,2,0,0,0,"technical",1
0.71,0.54,5,271,2,1,1,0,"IT",3
0.94,0.66,4,187,2,0,1,0,"IT",1
0.79,0.54,3,154,2,0,1,0,"IT",1
0.98,0.58,2,139,3,0,1,0,"IT",3
0.95,0.54,5,197,2,1,1,0,"product_mng",2
0.88,0.65,3,167,4,0,1,0,"RandD",2
0.55,0.79,5,168,3,0,1,0,"RandD",2
0.57,0.79,5,256,6,0,1,0,"RandD",2
0.59,0.79,5,274,4,0,1,0,"RandD",2
0.91,0.56,5,266,3,0,0,0,"marketing",2
0.79,0.6,4,197,3,1,0,0,"technical",1
0.85,0.9,5,252,3,0,0,0,"management",2
0.69,0.92,4,190,3,1,0,0,"marketing",2
0.86,0.75,3,232,2,0,0,0,"sales",2
0.56,0.7,3,223,3,1,1,0,"sales",2
0.83,0.39,3,188,4,1,1,0,"sales",3
0.94,0.69,2,159,3,0,0,0,"sales",1
0.69,0.98,5,145,2,0,0,0,"sales",1
0.54,0.52,4,165,3,0,1,0,"accounting",1
0.7,0.48,3,218,2,0,1,0,"hr",2
0.64,0.96,3,138,5,1,1,0,"hr",2
0.73,0.85,5,239,3,0,0,0,"hr",2
0.92,0.69,5,182,2,1,1,0,"hr",2
0.65,0.5,3,222,3,0,0,0,"technical",2
0.62,0.91,4,146,3,0,0,0,"technical",2
0.87,0.88,4,237,2,1,0,0,"technical",1
0.56,0.54,5,188,3,1,0,0,"technical",2
0.98,0.74,4,263,3,0,1,0,"support",2
0.48,0.57,4,213,4,0,1,0,"support",1
0.53,0.85,3,252,2,1,0,0,"support",1
0.49,0.41,4,258,3,0,1,0,"support",1
0.7,0.58,4,210,3,1,1,0,"support",1
1.01,0.74,4,221,3,1,1,0,"technical",1
0.7,0.55,5,215,4,0,0,0,"technical",1
0.75,0.7,4,175,4,0,1,0,"technical",1
0.76,0.83,5,224,4,1,0,0,"IT",1
0.23,0.55,4,269,5,0,0,0,"IT",1
0.82,0.47,5,205,3,0,0,0,"IT",2
0.56,0.73,2,123,4,1,0,0,"RandD",2
0.81,0.78,4,153,4,1,0,0,"marketing",2
0.95,0.92,5,253,2,0,0,0,"technical",3
0.77,0.85,4,258,2,0,0,0,"marketing",2
0.79,0.96,4,168,3,0,1,0,"sales",1
0.88,0.7,3,196,3,0,0,0,"sales",1
0.85,0.47,5,185,3,0,1,0,"sales",1
0.73,0.9,3,157,3,0,1,0,"sales",1
0.21,0.82,4,231,5,0,1,0,"sales",1
0.63,0.77,5,212,2,0,1,0,"sales",1
0.75,0.91,4,174,2,1,0,0,"sales",1
0.46,0.62,4,227,3,0,1,0,"sales",1
0.78,0.51,3,217,2,1,0,0,"sales",1
0.88,0.53,2,207,6,1,0,0,"sales",1
0.22,0.66,5,149,3,1,1,0,"hr",2
0.84,0.94,4,143,3,0,1,0,"technical",2
0.96,0.74,4,207,2,0,0,0,"technical",2
0.97,0.45,5,131,6,1,1,0,"technical",2
0.79,0.82,4,143,2,0,0,0,"technical",2
1,0.8,3,135,2,0,1,0,"technical",1
1.01,0.54,4,265,2,0,1,0,"technical",2
0.47,0.43,3,133,2,1,1,0,"support",2
0.75,0.85,4,184,4,1,1,0,"support",2
0.83,0.71,5,135,3,0,1,0,"support",2
0.92,0.63,4,184,3,0,1,0,"support",1
0.57,0.74,4,257,2,0,0,0,"support",1
1,0.73,5,235,3,1,1,0,"support",1
0.63,0.63,4,160,2,1,0,0,"IT",1
0.68,0.53,5,215,2,1,0,0,"IT",1
0.38,0.46,4,97,2,1,0,0,"IT",1
0.78,0.67,2,257,2,0,1,0,"product_mng",1
0.83,0.77,5,235,4,0,0,0,"IT",2
0.91,0.64,4,133,2,0,1,0,"RandD",2
0.72,0.83,3,200,2,1,1,0,"RandD",2
0.74,0.55,5,139,4,0,0,0,"sales",2
0.54,0.56,4,272,3,1,1,0,"accounting",2
0.19,0.5,3,95,4,1,1,0,"support",2
0.68,0.58,5,160,3,0,1,0,"technical",2
0.69,0.61,4,152,3,0,1,0,"marketing",3
0.98,0.63,5,182,3,0,1,0,"marketing",1
0.86,0.55,3,137,2,0,0,0,"marketing",2
0.96,0.82,4,182,3,1,0,0,"sales",2
0.39,0.63,3,116,2,1,0,0,"sales",1
0.58,0.63,4,165,4,0,0,0,"sales",1
0.62,0.5,3,223,3,0,1,0,"sales",1
0.65,0.55,3,174,2,0,1,0,"sales",1
1.03,0.93,3,193,6,0,1,0,"sales",1
1,0.72,3,104,5,1,0,0,"sales",1
0.78,0.84,6,148,4,0,1,0,"sales",1
0.71,0.98,3,148,4,0,1,0,"sales",1
0.9,0.66,5,187,3,0,0,0,"sales",1
0.84,0.59,4,142,4,0,1,0,"sales",1
0.66,0.54,4,228,3,1,1,0,"accounting",1
0.63,0.82,2,221,3,0,1,0,"accounting",1
0.69,0.95,3,263,3,0,0,0,"accounting",2
0.26,0.35,3,247,4,0,1,0,"hr",2
0.55,0.61,3,225,3,0,1,0,"hr",2
0.63,0.63,5,201,2,1,0,0,"technical",2
0.93,0.6,3,254,3,1,1,0,"technical",2
0.92,0.71,3,185,2,1,1,0,"technical",2
0.71,0.74,3,190,3,0,1,0,"technical",2
0.86,0.88,3,195,3,0,1,0,"support",1
0.57,0.84,4,205,5,0,1,0,"support",1
0.54,0.84,5,212,2,0,1,0,"support",1
0.78,0.63,4,143,2,0,0,0,"support",1
0.54,0.65,4,228,3,0,1,0,"support",1
0.76,0.72,5,225,3,1,1,0,"support",1
0.79,0.77,3,161,3,1,1,0,"technical",1
0.32,0.75,3,147,3,1,0,0,"technical",1
0.65,0.95,4,266,3,0,0,0,"management",1
0.53,0.78,2,143,3,0,1,0,"IT",1
0.89,0.66,4,165,2,0,1,0,"IT",1
0.71,0.83,3,199,3,1,1,0,"product_mng",1
0.92,0.76,4,223,3,1,1,0,"product_mng",1
0.46,0.39,4,190,3,0,1,0,"product_mng",2
0.88,0.56,4,143,6,0,1,0,"IT",2
0.61,0.69,4,145,3,1,1,1,"RandD",2
0.46,0.58,3,138,3,1,1,1,"RandD",2
0.38,0.65,3,119,3,0,0,1,"marketing",2
0.53,0.58,4,200,2,0,0,1,"support",2
0.24,0.85,4,148,5,0,1,0,"sales",2
0.8,0.75,3,219,2,0,1,0,"sales",2
0.28,0.57,4,218,3,0,1,0,"sales",1
0.73,0.42,2,131,2,0,1,0,"sales",1
0.57,0.74,3,199,4,0,1,0,"sales",1
0.73,0.78,5,215,3,1,0,0,"sales",1
0.81,0.58,4,175,3,1,1,0,"sales",1
0.99,0.86,3,168,2,0,0,0,"sales",1
0.55,0.65,3,244,3,0,1,0,"sales",1
0.55,0.95,3,185,2,0,1,0,"sales",1
0.92,0.88,4,160,2,0,1,0,"accounting",1
0.86,0.59,4,262,4,1,0,0,"accounting",1
0.73,0.82,6,225,6,0,1,0,"accounting",1
0.79,0.45,2,229,3,0,0,1,"technical",2
0.85,0.87,4,196,3,0,1,1,"technical",2
0.74,0.72,4,133,3,0,1,1,"technical",2
0.82,0.63,5,228,3,0,1,1,"technical",2
0.89,0.54,4,247,3,0,1,1,"technical",3
0.68,0.78,6,233,3,1,1,1,"support",2
1.02,0.56,4,138,3,0,1,0,"technical",1
0.9,0.93,4,251,3,0,1,0,"technical",2
0.55,0.45,3,103,5,1,1,0,"management",2
0.6,0.88,3,144,2,1,1,0,"IT",2
0.7,0.98,5,237,3,0,1,0,"product_mng",2
0.78,0.35,3,256,3,1,1,0,"product_mng",2
0.74,0.67,3,202,2,0,1,0,"RandD",2
1,0.58,5,133,2,0,1,0,"RandD",2
0.37,0.9,3,206,3,0,0,0,"RandD",2
0.7,0.72,3,204,3,0,1,0,"RandD",2
0.76,0.96,4,157,3,0,1,0,"marketing",2
0.55,0.89,4,187,2,0,1,0,"sales",2
0.86,0.51,5,182,2,0,1,0,"technical",2
0.77,0.74,3,244,3,0,1,0,"management",2
0.8,0.95,3,179,3,1,1,0,"marketing",2
0.86,0.57,5,147,4,1,1,0,"sales",3
0.83,0.56,4,238,2,0,1,0,"sales",3
0.21,0.82,4,257,4,1,0,0,"sales",3
0.93,0.66,3,156,3,1,1,0,"sales",3
0.52,0.54,4,264,6,1,0,0,"sales",1
0.74,0.66,4,228,2,1,0,0,"sales",1
0.71,0.78,2,254,2,0,1,0,"sales",1
0.88,0.55,5,210,3,0,1,0,"sales",1
0.9,0.4,5,252,5,1,0,0,"sales",1
1.01,0.77,4,138,3,0,1,0,"accounting",1
0.82,0.53,3,135,3,1,1,0,"hr",2
1,0.76,4,261,2,0,1,0,"technical",2
0.68,0.51,5,205,3,1,0,0,"technical",2
0.82,0.85,5,235,2,1,1,0,"technical",2
0.78,0.73,2,141,4,0,1,0,"technical",2
0.67,0.62,4,200,3,1,1,0,"technical",2
0.37,0.39,2,141,3,0,0,0,"technical",2
1,0.66,3,185,2,0,0,0,"technical",2
0.52,0.77,4,158,3,1,0,0,"support",3
0.2,0.81,6,195,5,1,1,0,"support",3
1.01,0.79,3,180,2,0,1,0,"support",3
0.95,0.77,5,243,3,0,1,0,"support",3
0.75,0.93,5,171,3,1,1,0,"support",1
0.65,0.62,4,142,2,0,1,0,"technical",1
1,0.73,3,241,2,1,1,0,"technical",1
0.65,0.51,5,169,3,1,0,0,"IT",1
0.71,0.96,4,160,3,0,1,0,"IT",2
0.83,0.92,4,141,3,0,1,0,"product_mng",2
0.52,0.36,3,134,3,0,1,0,"product_mng",2
0.22,0.62,6,222,5,0,0,0,"product_mng",2
0.85,0.67,5,219,3,1,1,0,"IT",2
0.48,0.51,3,200,2,1,0,0,"RandD",2
0.87,0.87,3,133,2,1,1,0,"RandD",2
0.71,0.65,4,135,2,0,1,0,"accounting",1
