"satisfaction_level","last_evaluation","number_project","average_monthly_hours","time_spend_company","Work_accident","left","promotion_last_5years","department","salary"
0.77,0.7,5,225,3,0,0,0,"support",1
0.8,0.75,3,161,3,0,1,0,"technical",1
0.33,0.73,3,147,3,1,1,0,"technical",1
0.66,0.93,4,266,3,0,1,0,"management",1
0.54,0.76,2,143,3,1,1,0,"IT",1
0.9,0.64,4,165,2,0,1,0,"IT",1
0.72,0.81,3,199,3,1,0,0,"product_mng",1
0.93,0.74,4,223,3,1,0,0,"product_mng",1
0.47,0.37,4,190,3,0,1,0,"product_mng",2
0.89,0.54,4,143,6,0,1,0,"IT",2
0.62,0.67,4,145,3,1,0,1,"RandD",2
0.47,0.56,3,138,3,0,0,1,"RandD",2
0.39,0.63,3,119,3,1,1,1,"marketing",2
0.54,0.56,4,200,2,1,1,1,"support",2
0.25,0.83,4,148,5,1,0,0,"sales",2
0.81,0.73,3,219,2,1,0,0,"sales",2
0.29,0.55,4,218,3,1,1,0,"sales",1
0.74,0.4,2,131,2,1,1,0,"sales",1
0.58,0.72,3,199,4,0,1,0,"sales",1
0.74,0.76,5,215,3,1,1,0,"sales",1
0.82,0.56,4,175,3,1,0,0,"sales",1
1,0.84,3,168,2,1,1,0,"sales",1
0.56,0.63,3,244,3,0,1,0,"sales",1
0.56,0.93,3,185,2,1,1,0,"sales",1
0.93,0.86,4,160,2,0,1,0,"accounting",1
0.87,0.57,4,262,4,1,1,0,"accounting",1
0.74,0.8,6,225,6,1,1,0,"accounting",1
0.8,0.43,2,229,3,1,1,1,"technical",2
0.86,0.85,4,196,3,0,1,1,"technical",2
0.75,0.7,4,133,3,1,0,1,"technical",2
0.83,0.61,5,228,3,0,1,1,"technical",2
0.9,0.52,4,247,3,1,1,1,"technical",3
0.69,0.76,6,233,3,1,1,1,"support",2
1.03,0.54,4,138,3,0,0,0,"technical",1
0.91,0.91,4,251,3,0,1,0,"technical",2
0.56,0.43,3,103,5,0,1,0,"management",2
0.61,0.86,3,144,2,1,0,0,"IT",2
0.71,0.96,5,237,3,0,1,0,"product_mng",2
0.79,0.33,3,256,3,1,1,0,"product_mng",2
0.75,0.65,3,202,2,1,0,0,"RandD",2
1.01,0.56,5,133,2,1,1,0,"RandD",2
0.38,0.88,3,206,3,1,0,0,"RandD",2
0.71,0.7,3,204,3,1,0,0,"RandD",2
0.77,0.94,4,157,3,1,0,0,"marketing",2
0.56,0.87,4,187,2,0,0,0,"sales",2
0.87,0.49,5,182,2,1,0,0,"technical",2
0.78,0.72,3,244,3,1,1,0,"management",2
0.81,0.93,3,179,3,0,0,0,"marketing",2
0.87,0.55,5,147,4,1,0,0,"sales",3
0.84,0.54,4,238,2,1,1,0,"sales",3
0.22,0.8,4,257,4,1,1,0,"sales",3
0.94,0.64,3,156,3,1,0,0,"sales",3
0.53,0.52,4,264,6,1,1,0,"sales",1
0.75,0.64,4,228,2,1,1,0,"sales",1
0.72,0.76,2,254,2,1,1,0,"sales",1
0.89,0.53,5,210,3,1,1,0,"sales",1
0.91,0.38,5,252,5,0,0,0,"sales",1
1.02,0.75,4,138,3,1,0,0,"accounting",1
0.83,0.51,3,135,3,1,1,0,"hr",2
1.01,0.74,4,261,2,0,0,0,"technical",2
0.69,0.49,5,205,3,0,0,0,"technical",2
0.83,0.83,5,235,2,0,1,0,"technical",2
0.79,0.71,2,141,4,1,0,0,"technical",2
0.68,0.6,4,200,3,0,1,0,"technical",2
0.38,0.37,2,141,3,1,1,0,"technical",2
1.01,0.64,3,185,2,1,1,0,"technical",2
0.53,0.75,4,158,3,1,1,0,"support",3
0.21,0.79,6,195,5,0,1,0,"support",3
1.02,0.77,3,180,2,1,1,0,"support",3
0.96,0.75,5,243,3,1,1,0,"support",3
0.76,0.91,5,171,3,1,0,0,"support",1
0.66,0.6,4,142,2,1,1,0,"technical",1
1.01,0.71,3,241,2,1,1,0,"technical",1
0.66,0.49,5,169,3,1,0,0,"IT",1
0.72,0.94,4,160,3,0,0,0,"IT",2
0.84,0.9,4,141,3,1,0,0,"product_mng",2
0.53,0.34,3,134,3,1,1,0,"product_mng",2
0.23,0.6,6,222,5,0,0,0,"product_mng",2
0.86,0.65,5,219,3,1,1,0,"IT",2
0.49,0.49,3,200,2,0,0,0,"RandD",2
0.88,0.85,3,133,2,0,1,0,"RandD",2
0.72,0.63,4,135,2,1,0,0,"accounting",1
0.67,0.52,5,286,4,0,1,0,"marketing",2
0.66,0.84,6,169,2,0,1,0,"sales",2
0.57,0.86,3,210,3,1,1,0,"sales",2
0.98,0.51,5,231,2,1,1,0,"sales",2
0.78,0.72,5,255,4,0,0,0,"sales",2
1.01,0.7,2,272,2,1,1,0,"sales",2
0.53,0.68,2,254,2,0,0,0,"sales",1
0.9,0.68,4,173,2,1,0,0,"hr",3
0.78,0.72,3,224,2,1,1,0,"hr",1
0.57,0.72,2,204,4,0,0,0,"hr",3
1.03,0.4,6,104,6,1,1,0,"technical",1
0.8,0.68,3,242,5,1,0,0,"technical",2
0.45,0.66,4,177,3,1,0,0,"technical",2
0.2,0.74,4,280,6,0,0,0,"technical",3
0.62,0.57,3,205,2,1,0,0,"technical",2
0.77,0.91,4,243,3,1,1,0,"technical",2
0.81,0.57,4,178,2,1,0,0,"support",3
0.9,0.77,3,231,3,1,1,0,"support",2
0.85,0.96,5,143,2,1,1,0,"support",1
0.87,0.83,3,156,3,1,1,0,"support",2
0.6,0.88,5,222,4,1,0,0,"support",2
0.77,0.46,4,224,4,1,0,0,"support",1
1,0.72,4,177,2,0,1,0,"IT",1
0.6,0.81,3,225,3,1,1,0,"IT",3
0.41,0.57,3,190,2,1,0,0,"IT",1
0.54,0.78,3,133,2,1,1,0,"product_mng",1
0.53,0.54,4,213,4,0,0,0,"product_mng",1
1.04,0.69,3,245,2,1,0,0,"product_mng",1
0.74,0.6,4,178,3,1,1,1,"marketing",3
1.01,0.57,4,167,3,1,1,1,"accounting",3
0.28,0.61,6,275,5,1,1,1,"support",2
0.59,0.81,3,152,2,1,1,1,"management",2
0.72,0.95,3,263,3,1,1,1,"marketing",2
0.82,0.54,3,224,2,1,1,0,"sales",2
0.97,0.95,5,236,4,1,0,0,"sales",2
0.19,0.38,4,238,3,1,0,0,"sales",2
0.6,0.68,4,247,2,0,0,0,"sales",2
0.81,0.78,3,147,4,1,0,0,"sales",3
0.9,0.57,3,150,2,1,1,0,"sales",1
0.89,0.8,5,174,3,1,1,0,"sales",1
0.74,0.51,3,257,2,0,0,0,"accounting",1
0.64,0.51,3,177,3,0,0,0,"accounting",1
0.92,0.79,4,163,3,1,1,0,"hr",1
0.17,0.91,5,144,2,1,1,0,"technical",1
1.03,0.52,6,128,4,1,1,0,"technical",2
0.99,0.76,5,162,3,0,1,0,"technical",2
0.67,0.54,4,141,3,1,1,0,"technical",2
0.67,0.86,3,142,3,1,0,0,"support",2
0.87,0.8,3,249,2,1,1,0,"support",2
0.77,0.84,4,162,2,0,0,0,"support",2
0.74,0.5,4,150,4,1,0,0,"technical",1
0.71,0.91,4,183,3,1,1,0,"technical",1
0.6,0.48,4,158,2,0,0,0,"IT",1
0.36,0.68,2,240,5,1,1,0,"IT",1
0.54,0.72,5,251,3,1,0,0,"IT",1
0.73,0.87,5,205,2,0,1,0,"IT",1
0.95,0.6,4,226,3,1,1,0,"IT",1
0.32,0.78,5,244,6,1,1,0,"product_mng",1
0.41,0.7,2,197,3,1,1,0,"product_mng",1
0.94,0.53,5,216,3,1,0,0,"product_mng",1
0.95,0.91,4,171,3,0,1,0,"RandD",1
0.53,0.57,3,148,2,0,1,0,"RandD",1
0.56,0.53,4,183,3,1,1,0,"RandD",1
0.9,0.49,4,160,2,1,0,0,"sales",2
0.82,0.83,4,264,3,1,1,0,"accounting",2
0.64,0.77,4,245,3,1,1,0,"support",2
0.76,0.88,3,225,3,0,1,0,"management",2
0.98,0.81,4,236,2,0,0,0,"marketing",2
0.64,0.84,3,261,3,0,1,0,"marketing",2
0.84,0.87,3,202,2,1,0,0,"sales",2
0.75,0.84,4,266,3,1,0,0,"sales",3
0.81,0.7,5,263,2,0,1,0,"sales",2
0.57,0.6,2,172,4,0,0,0,"sales",1
1.02,0.71,5,188,2,1,1,0,"sales",1
0.5,0.34,6,165,3,0,0,0,"accounting",1
0.74,0.94,4,176,5,0,1,0,"technical",1
0.7,0.92,4,103,2,1,1,0,"technical",1
0.61,0.53,4,141,3,0,1,0,"technical",1
0.77,0.82,4,179,3,1,1,0,"technical",2
0.69,0.93,4,145,2,0,1,0,"technical",2
0.81,0.51,2,172,2,0,1,0,"technical",2
0.81,0.93,6,225,4,1,0,0,"support",2
0.47,0.85,3,261,2,0,0,0,"support",2
0.67,0.62,4,157,2,1,1,0,"support",2
0.95,0.95,3,188,3,1,0,0,"support",2
0.71,0.81,3,157,4,1,0,0,"technical",1
0.9,0.51,3,269,2,1,1,0,"management",1
0.75,0.5,4,198,3,1,1,0,"IT",1
0.61,0.52,3,167,2,1,1,0,"IT",1
1.02,0.68,3,252,2,1,1,0,"IT",1
0.66,0.54,3,192,2,0,0,0,"IT",1
0.84,0.89,3,260,3,1,1,0,"product_mng",1
0.88,0.76,3,151,3,0,1,0,"RandD",1
0.77,0.54,4,174,3,1,1,0,"accounting",1
0.69,0.84,4,268,4,0,0,0,"support",2
0.61,0.64,4,154,3,1,0,0,"management",2
0.94,0.74,4,261,2,1,1,0,"sales",2
0.54,0.36,3,180,4,1,1,0,"sales",2
0.54,0.74,6,138,3,0,1,0,"sales",2
0.96,0.88,3,244,2,0,0,0,"sales",3
0.87,0.83,5,233,3,0,0,0,"sales",1
0.98,0.77,3,223,4,1,0,0,"sales",2
0.74,0.81,4,232,3,0,0,0,"sales",2
0.53,0.72,3,157,4,1,1,0,"sales",1
0.81,0.61,4,268,3,1,0,0,"sales",1
0.67,0.45,3,158,2,0,1,0,"sales",1
0.82,0.45,3,224,3,0,1,0,"sales",1
0.69,0.74,4,238,5,1,1,0,"hr",1
1.03,0.48,4,167,3,0,1,0,"hr",1
0.99,0.66,4,267,3,0,1,0,"technical",1
0.87,0.91,3,255,3,0,1,0,"technical",2
0.92,0.5,4,211,3,1,1,0,"technical",2
0.73,0.45,3,198,4,1,1,0,"technical",2
0.71,0.54,3,246,3,1,0,0,"technical",2
0.43,0.44,3,169,3,0,1,0,"support",2
0.55,0.89,5,232,3,1,0,0,"support",2
0.71,0.67,4,173,3,1,0,0,"support",3
0.46,0.55,3,156,2,1,0,0,"technical",1
0.57,0.94,3,219,4,0,0,0,"IT",1
0.91,0.7,4,207,3,1,1,0,"IT",1
0.61,0.56,4,248,4,0,0,0,"IT",1
0.97,0.62,4,228,3,1,0,0,"RandD",1
0.82,0.46,3,139,2,1,1,0,"RandD",1
0.65,0.66,4,243,3,1,1,0,"RandD",1
0.78,0.8,3,206,3,0,0,0,"RandD",1
0.54,0.45,3,180,3,1,1,0,"marketing",1
0.88,0.92,3,161,2,1,0,0,"sales",1
0.68,0.67,3,231,4,1,1,0,"technical",2
0.76,0.85,2,215,5,1,1,0,"management",2
0.78,0.54,4,233,4,1,1,0,"marketing",2
0.92,0.92,4,155,2,1,0,0,"marketing",2
0.68,0.76,4,243,2,1,1,0,"sales",2
0.9,0.85,5,209,4,0,1,0,"sales",1
0.61,0.53,3,191,3,1,0,0,"sales",2
1.01,0.71,5,265,3,0,1,0,"sales",2
0.84,0.92,5,124,3,0,0,0,"sales",1
0.18,0.69,5,266,6,1,1,0,"sales",1
0.53,0.77,4,233,3,0,1,0,"sales",1
0.73,0.93,3,158,2,1,1,0,"accounting",1
0.83,0.78,3,98,3,0,0,0,"hr",1
0.57,0.88,4,223,3,1,0,0,"technical",1
0.81,0.55,5,189,5,0,1,0,"technical",1
0.7,0.67,3,136,3,1,0,0,"technical",2
0.63,0.8,4,240,3,1,0,0,"technical",2
0.53,0.89,4,179,3,0,0,0,"technical",2
0.95,0.95,5,152,3,1,1,0,"technical",2
0.16,0.56,2,194,4,0,1,0,"technical",2
0.55,0.95,4,211,3,0,0,0,"support",2
0.98,0.62,4,189,3,1,1,0,"support",2
0.51,0.5,5,239,3,1,1,0,"support",2
0.76,0.55,3,250,2,1,1,0,"support",3
0.96,0.96,3,212,2,1,1,0,"support",1
0.8,0.41,5,177,6,1,1,0,"support",2
0.63,0.86,4,261,4,0,0,0,"technical",2
0.54,0.7,3,220,3,1,0,0,"technical",2
0.97,0.89,5,145,4,0,1,0,"IT",1
0.61,0.62,4,270,2,1,1,0,"IT",1
0.8,0.36,2,245,5,1,1,0,"product_mng",2
0.4,0.5,2,198,2,1,1,1,"RandD",2
0.53,0.47,4,137,4,0,0,1,"RandD",2
0.87,0.79,3,186,3,1,1,1,"marketing",2
0.77,0.62,6,195,3,0,0,1,"technical",2
1.01,0.59,4,151,3,1,1,1,"management",1
0.79,0.7,5,231,3,0,0,1,"marketing",2
0.53,0.72,3,257,2,1,1,0,"marketing",2
0.45,0.54,5,269,2,0,1,0,"sales",2
0.97,0.56,4,184,3,1,1,0,"sales",2
0.62,0.86,3,151,3,1,1,0,"sales",2
0.59,0.5,3,265,3,1,0,0,"sales",2
0.78,0.76,4,241,2,0,0,0,"sales",2
0.66,0.49,3,148,3,0,1,0,"sales",2
0.74,0.72,5,165,3,0,1,0,"sales",2
0.79,0.86,4,197,2,1,0,0,"sales",2
0.99,0.44,5,214,6,0,0,1,"sales",2
0.55,0.68,4,163,4,1,0,1,"sales",2
0.94,0.81,3,253,3,1,0,0,"sales",2
0.85,0.74,4,234,3,0,0,0,"sales",2
0.8,0.46,4,245,3,0,1,0,"hr",1
0.7,0.8,4,197,2,1,1,0,"hr",1
0.73,0.7,4,237,3,0,1,0,"technical",1
0.63,0.53,2,170,3,1,0,0,"technical",1
1.04,0.81,3,145,3,1,1,0,"technical",1
0.63,0.67,5,222,3,1,0,0,"technical",1
0.75,0.91,3,150,2,1,0,0,"technical",1
0.69,0.55,5,271,3,1,1,0,"technical",2
0.97,0.63,5,167,3,1,1,0,"technical",2
0.74,0.47,4,107,6,1,1,0,"support",2
0.88,0.91,4,208,3,0,1,0,"support",2
0.57,0.46,4,225,3,1,0,0,"support",3
1.01,0.83,2,175,6,1,0,0,"support",3
0.77,0.83,4,155,3,0,1,0,"technical",3
0.72,0.67,4,148,3,1,1,0,"management",3
0.57,0.79,4,246,3,1,1,0,"IT",3
0.21,0.78,5,193,5,0,1,0,"IT",3
0.79,0.67,5,175,4,1,1,0,"IT",1
0.8,0.73,4,223,3,1,1,0,"IT",1
0.91,0.51,3,259,3,0,1,0,"product_mng",1
0.86,0.84,4,166,2,1,0,0,"product_mng",1
0.53,0.68,4,246,3,1,1,0,"product_mng",1
0.57,0.76,3,175,3,1,1,0,"IT",1
0.6,0.55,3,185,2,1,1,0,"RandD",2
0.66,0.95,4,171,3,1,0,0,"RandD",2
0.75,0.72,3,201,2,1,0,0,"RandD",2
0.56,0.96,4,148,3,1,1,0,"RandD",2
0.19,0.49,6,189,4,1,1,0,"marketing",2
0.89,0.75,3,243,2,1,1,1,"technical",2
0.83,0.52,5,250,2,1,0,1,"management",2
0.72,0.68,3,213,3,0,0,1,"marketing",2
0.94,0.63,4,233,3,1,1,1,"sales",2
0.78,0.69,4,226,3,1,1,0,"sales",2
0.27,0.44,5,221,6,1,1,0,"sales",2
1.02,0.95,3,253,4,0,1,0,"sales",2
0.81,0.8,3,188,4,1,0,0,"sales",2
0.48,0.5,6,214,3,1,1,0,"sales",3
0.75,0.72,3,175,2,1,0,0,"sales",2
0.66,0.87,3,190,3,0,1,0,"sales",2
0.2,0.56,5,249,4,1,1,0,"sales",2
0.62,0.71,4,255,3,0,1,0,"sales",2
0.45,0.86,6,155,2,1,1,0,"accounting",2
1.02,0.69,5,185,3,1,0,0,"accounting",2
0.54,0.84,4,275,5,0,0,0,"accounting",1
0.44,0.81,4,198,2,1,1,0,"hr",1
0.59,0.58,5,197,2,1,0,0,"technical",1
0.48,0.32,2,136,3,1,0,0,"technical",3
0.96,0.84,3,184,3,0,0,0,"technical",1
0.68,0.91,3,154,4,1,0,0,"technical",3
0.23,0.83,5,188,6,1,1,0,"technical",2
0.9,0.92,4,167,3,1,1,0,"support",3
0.89,0.45,4,142,3,1,1,0,"support",2
0.75,0.7,4,187,3,1,1,0,"support",2
0.94,0.89,5,150,2,0,0,0,"support",3
0.64,0.76,3,191,2,1,1,0,"support",2
0.55,0.54,4,140,3,1,0,0,"technical",3
0.24,0.68,5,123,2,1,1,0,"technical",1
0.84,0.83,4,220,2,0,1,0,"IT",2
0.66,0.88,5,149,3,1,0,0,"IT",1
0.83,0.68,4,192,3,1,1,0,"IT",1
0.92,0.69,5,267,3,1,1,0,"IT",1
0.92,0.81,4,231,3,1,1,0,"product_mng",1
0.82,0.89,3,204,3,1,0,0,"RandD",1
0.77,0.71,5,265,3,1,1,0,"RandD",1
0.75,0.85,4,246,3,0,1,0,"marketing",1
0.78,0.79,3,170,3,1,0,0,"management",1
0.73,0.5,4,180,3,0,0,0,"marketing",1
0.97,0.58,4,258,3,0,0,0,"sales",2
0.38,0.83,4,283,2,0,0,0,"sales",3
0.81,0.48,4,216,3,1,1,0,"sales",2
0.97,0.54,3,215,3,0,1,0,"sales",2
0.87,0.74,3,165,3,1,1,0,"sales",2
0.93,0.85,4,265,2,1,0,0,"sales",2
0.78,0.62,3,177,2,1,1,0,"sales",1
0.54,0.87,3,240,2,0,1,0,"sales",2
0.53,0.8,4,174,2,1,1,0,"sales",2
0.61,0.49,5,211,2,1,1,0,"sales",2
1,0.55,3,229,3,1,1,0,"hr",1
0.97,0.9,3,183,2,0,1,0,"technical",1
0.68,0.61,3,181,2,1,1,0,"technical",3
0.31,0.41,3,239,4,1,1,0,"technical",1
0.64,0.82,4,226,3,1,0,0,"technical",1
0.36,0.36,6,162,5,1,0,0,"technical",1
0.91,0.47,4,173,3,1,1,0,"support",1
0.28,0.85,5,142,4,1,0,0,"support",2
0.98,0.55,3,234,2,1,0,0,"support",2
0.97,0.93,5,255,4,1,0,0,"support",2
0.71,0.6,5,248,3,1,0,0,"support",2
0.58,0.46,4,141,2,1,1,0,"support",2
0.57,0.91,2,101,5,1,1,0,"technical",2
0.71,0.88,4,265,4,0,0,0,"technical",2
0.53,0.72,4,202,3,1,1,0,"management",1
0.86,0.67,3,160,3,1,0,0,"IT",2
0.54,0.46,4,267,3,1,1,0,"IT",2
0.99,0.74,2,148,2,1,1,0,"IT",1
0.95,0.46,3,178,2,1,0,0,"product_mng",1
0.83,0.71,2,221,3,1,0,0,"product_mng",1
0.87,0.53,4,269,3,1,1,0,"product_mng",1
0.59,0.74,2,189,2,0,1,0,"RandD",1
0.72,0.93,5,207,4,1,0,0,"RandD",1
0.62,0.69,3,260,6,1,1,0,"RandD",1
0.84,0.95,3,158,3,1,1,0,"sales",1
0.88,0.55,4,216,2,1,1,0,"support",1
0.98,0.88,3,187,2,1,1,0,"marketing",1
0.84,0.72,3,274,2,1,1,0,"marketing",1
0.97,0.84,4,261,4,1,1,0,"sales",2
0.71,0.89,5,133,2,1,0,0,"sales",2
0.77,0.56,4,224,3,1,1,0,"sales",2
0.57,0.77,5,135,2,0,1,0,"sales",2
0.73,0.51,4,229,2,0,0,0,"sales",2
0.7,0.88,3,177,3,0,1,0,"sales",2
1.02,0.52,5,180,3,0,1,0,"sales",2
0.61,0.35,3,193,6,0,1,0,"sales",2
0.75,0.54,3,194,4,0,1,0,"sales",1
0.84,0.76,3,135,2,1,0,0,"sales",2
0.63,0.85,4,136,2,1,1,0,"sales",2
0.99,0.61,6,243,3,1,0,0,"sales",2
1.04,0.35,2,210,5,1,0,0,"sales",1
0.57,0.55,3,163,4,0,1,0,"accounting",1
0.39,0.55,5,263,3,1,0,0,"accounting",1
0.25,0.89,4,260,3,1,1,0,"hr",1
0.2,0.81,5,153,3,1,1,0,"hr",1
0.98,0.65,2,198,3,1,1,0,"technical",1
0.2,0.74,4,218,6,1,0,0,"technical",1
0.85,0.88,5,255,4,0,1,0,"technical",1
0.58,0.84,3,246,2,0,1,0,"technical",1
0.67,0.83,5,248,2,1,0,0,"technical",1
0.87,0.57,5,241,3,1,0,0,"support",2
0.4,0.67,3,100,3,1,0,0,"technical",2
0.69,0.48,4,266,3,1,0,0,"IT",2
0.88,0.87,3,199,4,1,0,0,"IT",2
0.82,0.49,3,151,3,1,0,0,"product_mng",1
1,0.94,5,248,3,0,1,0,"product_mng",1
0.16,0.69,6,166,3,1,1,0,"IT",1
0.97,0.8,5,266,3,0,1,0,"RandD",1
0.77,0.82,4,138,2,0,0,0,"RandD",1
0.32,0.86,4,275,6,0,0,0,"marketing",1
0.78,0.75,3,275,3,0,0,0,"sales",1
0.54,0.7,4,272,5,0,1,0,"accounting",1
0.87,0.76,4,201,2,0,1,0,"support",1
0.96,0.54,4,201,2,1,0,0,"marketing",1
0.49,0.68,4,149,3,1,1,0,"marketing",1
0.8,0.93,3,266,3,0,0,0,"sales",1
0.78,0.46,3,208,2,1,1,0,"sales",2
0.69,0.66,3,231,3,1,1,0,"sales",2
0.18,0.92,3,196,5,1,0,0,"sales",2
0.57,0.78,5,184,3,1,1,0,"sales",2
0.7,0.85,3,257,3,1,1,0,"sales",2
0.88,0.55,3,234,2,1,1,0,"sales",2
0.78,0.93,3,239,4,1,0,0,"sales",2
0.6,0.31,2,255,3,0,1,0,"sales",2
0.41,0.43,4,146,3,1,0,0,"sales",2
0.33,0.76,5,103,6,1,0,0,"sales",2
0.58,0.68,5,206,4,1,1,0,"sales",3
0.93,0.89,4,245,4,0,0,0,"sales",2
0.91,0.64,4,217,3,0,0,0,"sales",2
0.8,0.78,4,172,3,1,1,0,"sales",2
0.68,0.57,3,221,3,1,1,0,"accounting",1
0.87,0.53,2,246,5,1,1,0,"accounting",1
0.59,0.51,3,145,4,0,1,0,"accounting",1
0.87,0.66,5,168,3,0,0,0,"hr",1
0.69,0.53,3,238,3,0,1,0,"hr",1
0.54,0.66,5,264,2,1,0,0,"technical",1
0.93,0.46,4,136,2,1,0,0,"technical",1
0.61,0.62,5,165,3,0,1,0,"technical",1
0.88,0.89,6,166,4,0,1,0,"technical",1
0.7,0.69,5,249,2,1,1,0,"support",2
0.87,0.86,3,102,4,1,0,0,"support",2
0.91,0.78,4,248,2,0,1,0,"support",2
0.35,0.37,2,263,3,0,1,0,"management",2
0.77,0.74,4,181,4,1,0,0,"IT",1
0.53,0.7,3,229,3,1,0,0,"IT",1
0.62,0.71,4,222,3,1,0,0,"product_mng",1
0.24,0.47,2,163,2,1,0,0,"product_mng",1
0.95,0.56,4,158,5,0,0,0,"IT",1
0.57,0.74,2,138,2,1,1,0,"RandD",1
1.03,0.68,4,136,3,0,1,0,"RandD",1
1.01,0.78,3,202,4,1,1,0,"RandD",1
0.87,0.84,6,130,5,0,1,0,"RandD",1
0.53,0.43,4,285,3,0,0,0,"RandD",1
0.78,0.89,3,199,4,1,1,0,"marketing",1
0.98,0.66,3,176,3,0,0,0,"technical",1
0.54,0.47,3,169,4,0,1,0,"marketing",1
0.72,0.39,3,161,2,0,0,0,"sales",2
0.65,0.47,4,237,3,1,0,0,"sales",2
0.87,0.73,2,186,2,1,1,0,"sales",2
0.97,0.79,4,225,2,1,1,0,"sales",2
0.56,0.94,4,148,3,1,1,0,"sales",1
0.15,0.66,5,257,4,0,0,0,"sales",2
0.53,0.45,6,188,3,0,0,0,"sales",2
0.6,0.87,4,188,2,1,1,0,"sales",1
0.54,0.71,5,179,3,1,1,0,"accounting",1
1.03,0.9,4,195,2,1,0,0,"accounting",1
0.54,0.69,4,271,2,0,1,0,"hr",1
0.55,0.79,3,202,4,0,1,0,"hr",1
0.66,0.68,2,180,2,1,1,0,"technical",1
0.6,0.64,3,269,3,1,1,0,"technical",1
0.76,0.67,5,137,3,1,1,0,"technical",1
0.53,0.75,4,272,3,0,0,0,"technical",1
0.99,0.51,5,185,2,0,1,0,"support",1
1.04,0.84,3,264,4,1,0,0,"support",2
0.6,0.6,3,233,3,1,0,0,"support",2
0.56,0.45,4,98,3,0,0,0,"support",2
0.62,0.8,4,271,2,0,0,0,"support",2
0.23,0.6,5,181,4,1,0,0,"support",2
0.64,0.56,4,182,3,1,1,0,"support",2
0.87,0.64,4,139,3,1,0,0,"technical",2
0.53,0.65,4,168,2,1,1,0,"management",1
0.93,0.79,4,209,2,1,1,0,"IT",2
0.97,0.58,4,142,2,1,1,0,"IT",2
0.56,0.84,4,155,3,1,0,0,"product_mng",1
0.73,0.7,2,271,2,1,0,0,"product_mng",1
0.41,0.42,3,173,6,1,0,0,"RandD",2
1.02,0.52,3,187,3,0,0,0,"RandD",2
1.01,0.91,5,251,2,1,1,0,"accounting",1
0.88,0.45,5,189,2,1,1,0,"support",2
0.8,0.72,4,149,3,0,1,0,"technical",2
0.6,0.59,4,204,4,0,1,0,"marketing",2
0.95,0.89,5,141,2,1,0,0,"sales",2
0.59,0.81,4,273,2,1,0,0,"sales",2
0.75,0.9,4,209,3,0,1,0,"sales",2
0.76,0.64,3,135,4,1,1,0,"sales",2
0.82,0.57,3,193,3,1,0,0,"sales",2
0.53,0.71,4,99,4,1,0,0,"sales",2
1,0.78,4,201,2,0,1,0,"sales",3
0.54,0.74,3,210,3,0,1,1,"sales",3
0.89,0.53,4,150,3,1,0,1,"sales",3
0.82,0.79,4,252,2,1,1,1,"sales",3
0.66,0.39,2,106,2,1,0,1,"sales",3
0.68,0.34,5,171,6,1,1,1,"accounting",3
0.28,0.46,4,232,3,0,1,1,"accounting",3
0.88,0.74,5,172,2,1,1,1,"accounting",3
0.65,0.57,4,239,2,0,1,1,"hr",3
0.9,0.73,3,152,3,0,0,1,"hr",1
0.74,0.45,3,198,3,0,1,1,"hr",1
0.9,0.83,4,178,3,1,1,0,"technical",1
0.99,0.77,4,238,2,1,1,0,"technical",1
0.98,0.53,3,221,3,0,0,0,"technical",1
0.85,0.73,5,249,2,1,0,0,"support",1
0.81,0.79,3,204,3,1,0,0,"support",1
0.52,0.76,5,235,2,1,0,0,"support",2
0.85,0.49,4,242,3,0,0,0,"support",2
0.42,0.73,3,168,5,1,0,0,"support",2
0.91,0.9,4,256,2,1,1,0,"support",2
0.94,0.91,3,133,4,1,0,0,"technical",2
0.6,0.81,5,245,3,1,0,0,"IT",3
0.27,0.93,4,102,3,1,0,0,"IT",3
0.67,0.74,4,160,2,0,0,0,"product_mng",3
0.89,0.92,3,206,2,1,1,0,"product_mng",1
0.83,0.8,6,261,5,0,0,0,"product_mng",1
1.02,0.57,4,191,3,1,0,0,"IT",1
0.92,0.6,3,248,4,1,1,0,"RandD",1
0.2,0.77,2,159,6,1,1,0,"RandD",1
1.02,0.82,4,254,2,0,1,0,"RandD",1
0.85,0.72,3,203,3,1,1,0,"RandD",2
0.21,0.75,2,126,5,1,0,0,"marketing",2
0.26,0.61,6,212,4,1,0,0,"sales",2
0.71,0.65,5,225,3,1,1,0,"accounting",2
0.76,0.79,5,193,2,1,0,0,"support",2
0.71,0.87,3,147,3,1,1,0,"technical",2
0.51,0.51,2,156,2,1,0,0,"management",2
0.92,0.67,5,246,3,1,0,0,"marketing",2
0.57,0.46,3,144,3,1,0,0,"sales",2
0.9,0.73,5,230,2,0,0,0,"sales",2
0.48,0.85,2,233,4,1,1,0,"sales",2
0.35,0.46,3,257,5,0,1,0,"sales",2
0.61,0.88,3,238,2,1,0,0,"sales",2
0.41,0.36,6,100,5,1,1,0,"sales",2
0.73,0.71,3,179,2,1,0,0,"sales",3
0.54,0.64,4,274,4,1,0,0,"sales",2
0.24,0.37,6,264,3,1,1,0,"sales",2
0.67,0.75,5,215,2,1,1,0,"accounting",2
0.67,0.49,3,156,4,0,0,0,"accounting",2
0.7,0.88,4,239,3,0,1,0,"hr",2
